team_id,team,number,position,name,birth_date,age,caps,goals,club,source,data_version
qatar,Qatar,11,FW,Akram Afif,,29,125,39,Al-Sadd,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,12,MF,Karim Boudiaf,,35,118,5,Al-Duhail,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,13,DF,Ayoub Al-Oui,,21,6,0,Al-Gharafa,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,14,DF,Homam Ahmed,,26,68,3,Cultural Leonesa,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,15,FW,Yusuf Abdurisag,,26,39,3,Al-Wakrah,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,16,DF,Boualem Khoukhi,,35,116,20,Al-Sadd,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,17,MF,Ahmed Al-Ganehi,,25,13,1,Al-Gharafa,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,18,DF,Sultan Al-Brake,,30,17,0,Al-Duhail,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,19,FW,Almoez Ali,,29,115,55,Al-Duhail,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,20,MF,Ahmed Fathy,,33,48,0,Al-Arabi,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,21,GK,Salah Zakaria,,27,8,0,Al-Duhail,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,22,GK,Meshaal Barsham,,28,52,0,Al-Sadd,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,23,MF,Assim Madibo,,29,51,0,Al-Wakrah,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,24,FW,Tahsin Jamshid,,19,3,0,Al-Duhail,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,25,DF,Al-Hashmi Al-Hussain,,22,8,0,Al-Arabi,wikipedia_2026_squads,wc26-20260702T012119z
qatar,Qatar,26,FW,Mohamed Manai,,23,10,0,Al-Shamal,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,1,GK,Nawaf Al-Aqidi,,26,24,0,Al-Nassr,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,2,DF,Ali Majrashi,,26,21,0,Al-Ahli,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,3,DF,Ali Lajami,,30,24,1,Al-Hilal,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,4,DF,Abdulelah Al-Amri,,29,44,1,Al-Nassr,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,5,DF,Hassan Al-Tambakti,,27,54,1,Al-Hilal,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,6,MF,Nasser Al-Dawsari,,27,47,1,Al-Hilal,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,7,MF,Musab Al-Juwayr,,22,37,6,Al-Qadsiah,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,8,FW,Ayman Yahya,,25,26,0,Al-Nassr,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,9,FW,Firas Al-Buraikan,,26,72,16,Al-Ahli,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,10,FW,Salem Al-Dawsari (captain),,34,111,27,Al-Hilal,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,11,FW,Saleh Al-Shehri,,32,59,17,Al-Ittihad,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,12,DF,Saud Abdulhamid,,26,55,1,Lens,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,13,DF,Nawaf Boushal,,26,27,0,Al-Nassr,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,14,DF,Hassan Kadesh,,33,21,2,Al-Ittihad,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,15,MF,Abdullah Al-Khaibari,,29,42,0,Al-Nassr,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,16,MF,Ziyad Al-Johani,,24,12,0,Al-Ahli,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,17,FW,Khalid Al-Ghannam,,25,7,0,Al-Ettifaq,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,18,MF,Alaa Al-Hejji,,30,3,0,Neom,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,19,FW,Abdullah Al-Hamdan,,26,52,13,Al-Nassr,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,20,FW,Sultan Mandash,,31,7,2,Al-Hilal,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,21,GK,Mohammed Al-Owais,,34,65,0,Al-Ula,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,22,GK,Ahmed Al-Kassar,,35,9,0,Al-Qadsiah,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,23,MF,Mohamed Kanno,,31,79,8,Al-Hilal,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,24,DF,Moteb Al-Harbi,,26,13,0,Al-Hilal,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,25,DF,Jehad Thakri,,24,8,0,Al-Qadsiah,wikipedia_2026_squads,wc26-20260702T012119z
saudi-arabia,Saudi Arabia,26,DF,Mohammed Abu Al-Shamat,,23,8,0,Al-Qadsiah,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,1,GK,Angus Gunn,,30,22,0,Nottingham Forest,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,2,DF,Aaron Hickey,,24,21,0,Brentford,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,3,DF,Andy Robertson (captain),,32,94,4,Liverpool,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,4,MF,Scott McTominay,,29,70,15,Napoli,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,5,DF,Grant Hanley,,34,68,2,Hibernian,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,6,DF,Kieran Tierney,,29,56,2,Celtic,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,7,MF,John McGinn,,31,86,20,Aston Villa,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,8,MF,Tyler Fletcher,,19,2,0,Manchester United,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,9,FW,Lyndon Dykes,,30,51,10,Charlton Athletic,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,10,FW,Ché Adams,,29,47,13,Torino,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,11,MF,Ryan Christie,,31,68,10,Bournemouth,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,12,GK,Liam Kelly,,30,3,0,Rangers,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,13,DF,Jack Hendry,,31,38,3,Al-Ettifaq,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,14,FW,Ross Stewart,,29,3,0,Southampton,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,15,DF,John Souttar,,29,24,2,Rangers,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,16,DF,Dominic Hyam,,30,4,0,Wrexham,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,17,FW,Ben Gannon-Doak,,20,14,1,Bournemouth,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,18,FW,George Hirst,,27,10,1,Ipswich Town,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,19,MF,Lewis Ferguson,,26,24,1,Bologna,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,20,FW,Lawrence Shankland,,30,20,7,Heart of Midlothian,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,21,GK,Craig Gordon,,43,84,0,Heart of Midlothian,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,22,DF,Nathan Patterson,,24,26,1,Everton,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,23,MF,Kenny McLean,,34,58,3,Norwich City,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,24,DF,Anthony Ralston,,27,27,1,Celtic,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,25,FW,Findlay Curtis,,20,3,1,Kilmarnock,wikipedia_2026_squads,wc26-20260702T012119z
scotland,Scotland,26,DF,Scott McKenna,,29,50,1,Dinamo Zagreb,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,1,GK,Yehvann Diouf,,26,2,0,Nice,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,2,DF,Mamadou Sarr,,20,8,0,Chelsea,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,3,DF,Kalidou Koulibaly (captain),,34,103,2,Al-Hilal,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,4,DF,Abdoulaye Seck,,34,22,4,Maccabi Haifa,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,5,MF,Idrissa Gueye,,36,131,7,Everton,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,6,MF,Pathé Ciss,,32,30,0,Rayo Vallecano,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,7,FW,Assane Diao,,20,5,0,Como,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,8,MF,Lamine Camara,,22,33,7,Monaco,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,9,FW,Bamba Dieng,,26,23,2,Lorient,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,10,FW,Sadio Mané,,34,128,55,Al-Nassr,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,11,FW,Nicolas Jackson,,24,33,8,Bayern Munich,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,12,FW,Cherif Ndiaye,,30,19,4,Samsunspor,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,13,FW,Iliman Ndiaye,,26,40,4,Everton,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,14,DF,Ismail Jakobs,,26,30,0,Galatasaray,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,15,DF,Krépin Diatta,,27,61,2,Monaco,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,16,GK,Édouard Mendy,,34,57,0,Al-Ahli,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,17,MF,Pape Matar Sarr,,23,40,4,Tottenham Hotspur,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,18,FW,Ismaïla Sarr,,28,83,19,Crystal Palace,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,19,DF,Moussa Niakhaté,,30,31,0,Lyon,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,20,FW,Ibrahim Mbaye,,18,11,3,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,21,MF,Habib Diarra,,22,21,4,Sunderland,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,22,MF,Bara Sapoko Ndiaye,,18,1,0,Bayern Munich,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,23,GK,Mory Diaw,,32,5,0,Le Havre,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,24,DF,Antoine Mendy,,22,7,0,Nice,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,25,DF,El Hadji Malick Diouf,,21,20,1,West Ham United,wikipedia_2026_squads,wc26-20260702T012119z
senegal,Senegal,26,MF,Pape Gueye,,27,41,5,Villarreal,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,1,GK,Ronwen Williams (captain),,34,62,0,Mamelodi Sundowns,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,2,DF,Thabang Matuludi,,27,3,0,Polokwane City,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,3,DF,Khulumani Ndamane,,22,5,0,Mamelodi Sundowns,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,4,MF,Teboho Mokoena,,29,51,9,Mamelodi Sundowns,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,5,MF,Thalente Mbatha,,26,15,3,Orlando Pirates,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,6,DF,Aubrey Modiba,,30,44,3,Mamelodi Sundowns,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,7,FW,Oswin Appollis,,24,26,8,Orlando Pirates,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,8,FW,Tshepang Moremi,,25,10,1,Orlando Pirates,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,9,FW,Lyle Foster,,25,27,10,Burnley,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,10,FW,Relebohile Mofokeng,,21,13,0,Orlando Pirates,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,11,MF,Themba Zwane,,36,54,12,Mamelodi Sundowns,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,12,FW,Thapelo Maseko,,22,10,1,AEL Limassol,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,13,MF,Sphephelo Sithole,,27,28,1,Tondela,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,14,DF,Mbekezeli Mbokazi,,20,10,1,Chicago Fire FC,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,15,FW,Iqraam Rayners,,30,14,4,Mamelodi Sundowns,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,16,GK,Sipho Chaine,,29,4,0,Orlando Pirates,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,17,FW,Evidence Makgopa,,26,26,6,Orlando Pirates,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,18,DF,Samukele Kabini,,22,6,0,Molde,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,19,DF,Nkosinathi Sibisi,,30,20,0,Orlando Pirates,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,20,DF,Khuliso Mudau,,31,32,1,Mamelodi Sundowns,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,21,DF,Ime Okon,,22,8,1,Hannover 96,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,22,GK,Ricardo Goss,,32,5,0,Siwelele,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,23,MF,Jayden Adams,,25,5,0,Mamelodi Sundowns,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,24,DF,Olwethu Makhanya,,22,1,0,Philadelphia Union,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,25,FW,Kamogelo Sebelebele,,23,3,0,Orlando Pirates,wikipedia_2026_squads,wc26-20260702T012119z
south-africa,South Africa,26,DF,Bradley Cross,,25,1,0,Kaizer Chiefs,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,1,GK,Kim Seung-gyu,,35,87,0,FC Tokyo,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,2,DF,Lee Han-beom,,23,8,0,Midtjylland,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,3,MF,Lee Gi-hyuk,,25,3,0,Gangwon FC,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,4,DF,Kim Min-jae,,29,79,4,Bayern Munich,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,5,DF,Kim Tae-hyeon,,25,7,0,Kashima Antlers,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,6,MF,Hwang In-beom,,29,73,6,Feyenoord,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,7,FW,Son Heung-min (captain),,33,144,56,Los Angeles FC,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,8,MF,Paik Seung-ho,,29,27,3,Birmingham City,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,9,FW,Cho Gue-sung,,28,44,12,Midtjylland,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,10,MF,Lee Jae-sung,,33,105,15,Mainz 05,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,11,MF,Hwang Hee-chan,,30,79,17,Wolverhampton Wanderers,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,12,GK,Song Bum-keun,,28,3,0,Jeonbuk Hyundai Motors,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,13,DF,Lee Tae-seok,,23,15,1,Austria Wien,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,14,DF,Cho Wi-je,,24,1,0,Jeonbuk Hyundai Motors,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,15,DF,Kim Moon-hwan,,30,35,0,Daejeon Hana Citizen,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,16,DF,Park Jin-seob,,30,14,1,Zhejiang,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,17,MF,Bae Jun-ho,,22,13,2,Stoke City,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,18,FW,Oh Hyeon-gyu,,25,27,6,Beşiktaş,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,19,MF,Lee Kang-in,,25,47,11,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,20,MF,Yang Hyun-jun,,24,9,0,Celtic,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,21,GK,Jo Hyeon-woo,,34,48,0,Ulsan HD,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,22,DF,Seol Young-woo,,27,34,0,Red Star Belgrade,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,23,DF,Jens Castrop,,22,7,0,Borussia Mönchengladbach,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,24,MF,Kim Jin-gyu,,29,22,3,Jeonbuk Hyundai Motors,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,25,MF,Eom Ji-sung,,24,9,2,Swansea City,wikipedia_2026_squads,wc26-20260702T012119z
south-korea,South Korea,26,MF,Lee Dong-gyeong,,28,18,4,Ulsan HD,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,1,GK,David Raya,,30,13,0,Arsenal,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,2,DF,Marc Pubill,,22,2,0,Atlético Madrid,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,3,DF,Álex Grimaldo,,30,14,0,Bayer Leverkusen,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,4,DF,Eric García,,25,21,0,Barcelona,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,5,DF,Marcos Llorente,,31,24,0,Atlético Madrid,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,6,MF,Mikel Merino,,29,43,10,Arsenal,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,7,FW,Ferran Torres,,26,57,24,Barcelona,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,8,MF,Fabián Ruiz,,30,42,6,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,9,MF,Gavi,,21,30,5,Barcelona,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,10,FW,Dani Olmo,,28,50,12,Barcelona,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,11,FW,Yéremy Pino,,23,23,4,Crystal Palace,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,12,DF,Pedro Porro,,26,18,0,Tottenham Hotspur,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,13,GK,Joan Garcia,,25,2,0,Barcelona,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,14,DF,Aymeric Laporte,,32,46,2,Athletic Bilbao,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,15,MF,Álex Baena,,24,17,2,Atlético Madrid,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,16,MF,Rodri (captain),,29,62,4,Manchester City,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,17,FW,Nico Williams,,23,30,6,Athletic Bilbao,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,18,MF,Martín Zubimendi,,27,26,3,Arsenal,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,19,FW,Lamine Yamal,,18,25,6,Barcelona,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,20,MF,Pedri,,23,41,6,Barcelona,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,21,FW,Mikel Oyarzabal,,29,53,25,Real Sociedad,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,22,DF,Pau Cubarsí,,19,12,0,Barcelona,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,23,GK,Unai Simón,,29,58,0,Athletic Bilbao,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,24,DF,Marc Cucurella,,27,24,1,Chelsea,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,25,FW,Víctor Muñoz,,22,2,1,Osasuna,wikipedia_2026_squads,wc26-20260702T012119z
spain,Spain,26,FW,Borja Iglesias,,33,8,0,Celta Vigo,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,1,GK,Jacob Widell Zetterström,,27,3,0,Derby County,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,2,DF,Gustaf Lagerbielke,,26,11,2,Braga,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,3,DF,Victor Lindelöf (captain),,31,76,3,Aston Villa,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,4,DF,Isak Hien,,27,29,0,Atalanta,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,5,DF,Gabriel Gudmundsson,,27,24,0,Leeds United,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,6,DF,Herman Johansson,,28,3,0,FC Dallas,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,7,MF,Lucas Bergvall,,20,10,0,Tottenham Hotspur,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,8,DF,Daniel Svensson,,24,13,0,Borussia Dortmund,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,9,FW,Alexander Isak,,26,58,17,Liverpool,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,10,MF,Benjamin Nygren,,24,11,3,Celtic,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,11,FW,Anthony Elanga,,24,30,6,Newcastle United,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,12,GK,Viktor Johansson,,27,12,0,Stoke City,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,13,MF,Ken Sema,,32,33,5,Pafos,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,14,DF,Hjalmar Ekdal,,27,13,0,Burnley,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,15,DF,Carl Starfelt,,31,18,0,Celta Vigo,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,16,MF,Jesper Karlström,,30,25,0,Udinese,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,17,FW,Viktor Gyökeres,,28,33,20,Arsenal,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,18,MF,Yasin Ayari,,22,21,3,Brighton & Hove Albion,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,19,MF,Mattias Svanberg,,27,41,2,VfL Wolfsburg,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,20,DF,Eric Smith,,29,2,0,FC St. Pauli,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,21,DF,Alexander Bernhardsson,,27,11,0,Holstein Kiel,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,22,MF,Besfort Zeneli,,23,8,0,Union Saint-Gilloise,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,23,GK,Kristoffer Nordfeldt,,36,21,0,AIK,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,24,DF,Elliot Stroud,,23,1,0,Mjällby AIF,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,25,FW,Gustaf Nilsson,,29,10,4,Club Brugge,wikipedia_2026_squads,wc26-20260702T012119z
sweden,Sweden,26,FW,Taha Ali,,27,2,0,Malmö FF,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,1,GK,Gregor Kobel,,28,21,0,Borussia Dortmund,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,2,DF,Miro Muheim,,28,10,0,Hamburger SV,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,3,DF,Silvan Widmer,,33,60,5,Mainz 05,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,4,DF,Nico Elvedi,,29,67,3,Borussia Mönchengladbach,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,5,DF,Manuel Akanji,,30,81,4,Inter Milan,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,6,MF,Denis Zakaria,,29,65,3,Monaco,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,7,FW,Breel Embolo,,29,86,24,Rennes,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,8,MF,Remo Freuler,,34,88,11,Bologna,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,9,MF,Johan Manzambi,,20,12,3,SC Freiburg,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,10,MF,Granit Xhaka (captain),,33,146,17,Sunderland,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,11,FW,Dan Ndoye,,25,31,8,Nottingham Forest,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,12,GK,Yvon Mvogo,,32,13,0,Lorient,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,13,DF,Ricardo Rodriguez,,33,138,9,Real Betis,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,14,MF,Ardon Jashari,,23,8,0,Milan,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,15,MF,Djibril Sow,,29,52,0,Sevilla,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,16,FW,Christian Fassnacht,,32,23,5,Young Boys,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,17,FW,Rubén Vargas,,27,61,11,Sevilla,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,18,DF,Eray Cömert,,28,22,0,Valencia,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,19,FW,Noah Okafor,,26,25,2,Leeds United,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,20,MF,Michel Aebischer,,29,40,2,Pisa,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,21,GK,Marvin Keller,,23,1,0,Young Boys,wikipedia_2026_squads,wc26-20260702T012119z
